Dataset,F50,Min_physchem,1st Qu._physchem,Median_physchem,Mean_physchem,3rd Qu._physchem,Max_physchem,SD_physchem,Min_mfp_r2_1024,1st Qu._mfp_r2_1024,Median_mfp_r2_1024,Mean_mfp_r2_1024,3rd Qu._mfp_r2_1024,Max_mfp_r2_1024,SD_mfp_r2_1024,Min_maccs_keys,1st Qu._maccs_keys,Median_maccs_keys,Mean_maccs_keys,3rd Qu._maccs_keys,Max_maccs_keys,SD_maccs_keys
CHEMBL2637,0.27052238805970147,7.888609052210118e-31,2098.698536287704,6747.220344049207,13344.522529498097,17723.736528940022,326944.6355662908,18128.973757079293,0.0,0.37804877758026123,0.45833334,0.45989102,0.5446897745132446,0.99019605,0.12876438,0.032258064,0.3488371968269348,0.42222223,0.43177304,0.5,0.9878049,0.12010259
CHEMBL4608,0.19540229885057472,3.2311742677852644e-27,5776.358115249924,33247.268133760794,118641.74832373085,151575.19473048055,1660787.1002442902,190396.56865589382,0.0061022122,0.36004331707954407,0.44680852,0.45998958,0.5357142686843872,0.991453,0.15387815,0.07017544,0.484375,0.5535714,0.56018853,0.6333333253860474,0.9861111,0.12688649
CHEMBL3638344,0.11553784860557768,7.888609052210118e-31,5816.210625819995,39894.98689795972,65213.63031284735,86849.20504419974,455127.946350848,78221.89619924109,0.02283105,0.16353774815797806,0.40347826,0.43497616,0.6772152185440063,0.99490315,0.27817202,0.11111111,0.3655914068222046,0.48039216,0.51917076,0.6184210777282715,0.9879518,0.20248534
CHEMBL243,0.15233092580433355,4.930380657631324e-32,5606.517239124997,20050.35518115997,48491.73766985237,58436.74806394006,1489695.0229386906,79008.71374937252,0.000111358575,0.3631669580936432,0.48156956,0.48020512,0.6004415154457092,0.99648714,0.16619352,0.06153846,0.3932584226131439,0.4871795,0.49041355,0.5806451439857483,0.98876405,0.13286981
CHEMBL335,0.1435546875,1.9721522630525295e-31,6976.918755030004,23338.088058688216,53955.59237451405,65714.59070868998,1525781.0752664914,84200.5243398214,0.0,0.22413793206214905,0.3601896,0.36648136,0.49921754002571106,0.9951028,0.18032794,0.0,0.2786885201931,0.35555556,0.36755303,0.44186046719551086,0.9885057,0.12584417
CHEMBL6166,0.21662468513853905,7.888609052210118e-31,2666.4577119931046,9016.594780638825,18560.287304719237,24602.11756379844,253985.30569799992,24743.966080042,0.046511628,0.39047619700431824,0.47865853,0.47610852,0.5609065294265747,0.9816273,0.12709208,0.037037037,0.3595505654811859,0.42307693,0.42983553,0.4923076927661896,0.9846154,0.10443545
CHEMBL216,0.18395061728395062,4.930380657631324e-32,3272.9841485675174,12267.769386805025,35006.67202460306,36040.62181402613,1561424.3090060097,78845.59566962354,0.0,0.23184357583522797,0.35060975,0.34687647,0.4584221839904785,0.9942639,0.15563664,0.06521739,0.39024388790130615,0.45333335,0.45974424,0.5230769515037537,0.9880952,0.107803695
CHEMBL4777,0.18681318681318682,7.888609052210118e-31,4955.3620135450055,14384.257656490034,47674.150643167006,37907.686685995446,1298660.7157482991,116161.01666522754,0.011904762,0.3448275923728943,0.44026548,0.4379233,0.5230769515037537,0.9919825,0.14353918,0.032786883,0.35164836049079895,0.4390244,0.44653505,0.5249999761581421,0.9866667,0.13849975
CHEMBL5313,0.45666666666666667,1.2972382320999638,2381.140768130699,6806.048619680205,13074.249459796289,17095.588454685345,220011.0787006902,16738.755522178064,0.0,0.31308412551879883,0.40526316,0.40469328,0.5,0.96378833,0.13327648,0.0,0.2916666567325592,0.36507937,0.3691049,0.44285714626312256,0.9830508,0.11215418
CHEMBL1293228,0.3223460979156568,1.9721522630525295e-31,2375.045002591097,6552.1365149698195,12761.472165858033,15878.853209532517,1421707.933186178,28681.00445994842,0.0,0.34343433380126953,0.44622424,0.43532807,0.5384615659713745,0.9837838,0.14237382,0.0,0.30882352590560913,0.38157895,0.38485652,0.4571428596973419,0.9866667,0.11113549
CHEMBL204,0.13972162740899358,1.232595164407831e-32,4390.632377065664,13264.817361610021,32611.445919942827,35907.28886437793,2636171.629105214,79650.41078856552,0.0,0.3346354067325592,0.43217665,0.42745697,0.5246636867523193,0.993988,0.14050047,0.01923077,0.3888888955116272,0.47142857,0.4747208,0.5555555820465088,0.989011,0.12548465
CHEMBL3356,0.2072072072072072,1.232595164407831e-32,2889.5106249999976,9159.551515410029,21827.844866207186,25570.642883422515,641113.4346547608,37566.68551054631,0.0,0.3415384590625763,0.42666668,0.42220643,0.5062500238418579,0.990099,0.12584479,0.0,0.25333333015441895,0.3442623,0.35308823,0.4444444477558136,0.9864865,0.1363591
CHEMBL4860,0.1732283464566929,4.437342591868191e-31,7916.3306879044,36458.777975440025,77392.90076482935,103950.51879552606,962263.7113653607,101426.86137403236,0.08739076,0.4995044469833374,0.6093917,0.6003246,0.698317289352417,0.9962871,0.15791151,0.036363635,0.4150943458080292,0.5631068,0.5654987,0.7234042286872864,0.99038464,0.1950597
CHEMBL2998,0.05687203791469194,1.9721522630525295e-31,788.5148461904049,2125.8917194692017,15674.396109874286,5569.290307029129,1310105.3999287696,76628.99666908935,0.06990881,0.5474699586629868,0.68434346,0.6446383,0.7622222304344177,0.988,0.16126153,0.11111111,0.5,0.59375,0.5850328,0.6875,0.98507464,0.14630383
CHEMBL5555,0.14396887159533073,7.888609052210118e-31,1359.3083136767016,3907.0606579049972,7197.416324257214,9557.696455080117,123044.66579716,9081.185686543875,0.023448275,0.4039900302886963,0.47619048,0.48877713,0.5588235259056091,0.9802817,0.12424865,0.035714287,0.45205479860305786,0.55128205,0.54611987,0.6351351141929626,0.98507464,0.13603672
