Network,Density,Degree Centrality Std Dev,Assortativity Coefficient,Network Entropy,Threshold,desc_type
CHEMBL4979,0.5106705665691691,0.11647123588566781,0.20983024532978628,5.1130952590786976,0.5,maccs_keys
CHEMBL4979,0.2963925901852454,0.1243395836954588,0.5717960711656869,5.139824372660314,0.6,maccs_keys
CHEMBL4979,0.17328837612393025,0.13019727438010728,0.8673785227509364,4.825024227229684,0.7,maccs_keys
CHEMBL4979,0.07544550969559094,0.06865012622021989,0.7188512240186113,4.445820309380246,0.8,maccs_keys
CHEMBL4979,0.012755931101722457,0.012696683165134066,0.6915617443591371,2.955508328959455,0.9,maccs_keys
CHEMBL5136,0.2869358003924867,0.15260122601272896,0.5318552721045202,5.292861684575252,0.5,mfp_r2_1024
CHEMBL5136,0.1809726413694157,0.10154113693681414,0.4689305722498962,4.899541875533249,0.6,mfp_r2_1024
CHEMBL5136,0.10455729810847804,0.06383962558523082,0.4910172532063592,4.764048991389865,0.7,mfp_r2_1024
CHEMBL5136,0.052190009729711904,0.043376360257501634,0.7354138607142244,4.30641093277233,0.8,mfp_r2_1024
CHEMBL5136,0.011432411484358251,0.012986767316743279,0.546902911789359,2.9706338489954693,0.9,mfp_r2_1024
CHEMBL5136,0.3546851036461683,0.15877947067449033,0.18119187653992663,5.636770512963146,0.5,maccs_keys
CHEMBL5136,0.15138359801447912,0.07995534415837208,0.4061483798735188,5.139239335906964,0.6,maccs_keys
CHEMBL5136,0.06563020498359141,0.04160723563176948,0.6518750568213466,4.473055455187533,0.7,maccs_keys
CHEMBL5136,0.026892758785600025,0.02333398148749887,0.659751846868117,3.818140851325083,0.8,maccs_keys
CHEMBL5136,0.006542818977885519,0.008938507702904918,0.7343961293463817,2.5652903237267335,0.9,maccs_keys
CHEMBL339,0.3420034380191942,0.21629446548253514,0.18276391438690565,6.98728197866523,0.5,mfp_r2_1024
CHEMBL339,0.10900421258130742,0.10286473948146971,0.2847143577979951,6.313971949325845,0.6,mfp_r2_1024
CHEMBL339,0.01901650767507551,0.021741477007082066,0.5189189701086564,4.819367211002761,0.7,mfp_r2_1024
CHEMBL339,0.0038011131810891667,0.004122201316264753,0.6948798871861905,3.317295501701702,0.8,mfp_r2_1024
CHEMBL339,0.0006115873340378298,0.0009578568254084458,0.7268572880384065,1.7090443280783008,0.9,mfp_r2_1024
CHEMBL339,0.505449289216886,0.19159269339413684,0.08893849772345844,7.087957868022461,0.5,maccs_keys
CHEMBL339,0.17688263224424333,0.10688905972365935,0.2787583159929495,6.721089740216009,0.6,maccs_keys
CHEMBL339,0.038286691640775944,0.030015014731719674,0.4993617863350365,5.484602253321392,0.7,maccs_keys
CHEMBL339,0.008594760044112608,0.00785225435563405,0.6317178684779269,4.103481245153744,0.8,maccs_keys
CHEMBL339,0.00147281978041596,0.0017498700623738478,0.737039003474971,2.456577153522886,0.9,maccs_keys
CHEMBL2049,0.36289751992254415,0.16483652816385636,0.35597257975698515,5.1066817920532,0.5,mfp_r2_1024
CHEMBL2049,0.18439524838012958,0.09239290195071898,0.4776370773601448,4.628271203940887,0.6,mfp_r2_1024
CHEMBL2049,0.09959410143740224,0.06217618922287553,0.6197709223803185,4.3995851157656825,0.7,mfp_r2_1024
CHEMBL2049,0.03809488344380725,0.032624876769814445,0.7277092127564556,3.761971431636715,0.8,mfp_r2_1024
CHEMBL2049,0.007978327251061294,0.009795747691436122,0.7166245482874919,2.3369305158765927,0.9,mfp_r2_1024
CHEMBL2049,0.5262158337677814,0.1882733835670912,0.08975703802983738,5.31720423766081,0.5,maccs_keys
CHEMBL2049,0.22514336784091754,0.10807069428616584,0.30547852803050346,4.98321400441203,0.6,maccs_keys
CHEMBL2049,0.10362515826320101,0.06188815913014369,0.7412772013114324,4.434888906335172,0.7,maccs_keys
CHEMBL2049,0.04268451627318091,0.035222565174452984,0.6775386326771363,3.8722112983507966,0.8,maccs_keys
CHEMBL2049,0.010687420868399494,0.010433964512262788,0.8202084702444314,2.63022154480467,0.9,maccs_keys
CHEMBL259,0.3872859191765798,0.19536885867299483,0.11886967042664243,6.6900090255786795,0.5,mfp_r2_1024
CHEMBL259,0.18216550175547896,0.12416957508803544,0.3624719714439498,6.221831061838582,0.6,mfp_r2_1024
CHEMBL259,0.06789972029151983,0.04908663250507168,0.5857555965881793,5.503784572932006,0.7,mfp_r2_1024
CHEMBL259,0.02478502683514073,0.02371213276802524,0.7620330014789964,4.638539364528562,0.8,mfp_r2_1024
CHEMBL259,0.004830325331464284,0.006192695842241779,0.7389187735884922,3.133976586824792,0.9,mfp_r2_1024
CHEMBL259,0.7085645308879933,0.20420114033495182,-0.004748867059979652,6.489688694308992,0.5,maccs_keys
CHEMBL259,0.3852027075261699,0.19215072870898053,0.34189578690641703,6.514631185369691,0.6,maccs_keys
CHEMBL259,0.1540142385244891,0.1127941075645528,0.4851814455276091,6.185565938783029,0.7,maccs_keys
CHEMBL259,0.03522120333054274,0.03046828301824295,0.4734148304793404,4.994990361515858,0.8,maccs_keys
CHEMBL259,0.004587608460045817,0.004464002703926665,0.6195654719913474,3.124647026924666,0.9,maccs_keys
CHEMBL2292,0.39596679938986945,0.24708264275236114,0.1054981246960844,5.5921830286739,0.5,mfp_r2_1024
CHEMBL2292,0.12689130563974566,0.12777743946515632,0.16963703768746322,4.978964055146672,0.6,mfp_r2_1024
CHEMBL2292,0.022971018799152157,0.029671218895880657,0.41331787683743204,3.510167217036412,0.7,mfp_r2_1024
CHEMBL2292,0.005285156791664191,0.0076844036913386584,0.7385196718526617,2.3176159730690036,0.8,mfp_r2_1024
CHEMBL2292,0.0009627384560527724,0.0019606476001243034,0.6030115146147036,1.0971399084454265,0.9,mfp_r2_1024
CHEMBL2292,0.23092252530655097,0.10641368129224352,0.11255870905530199,5.418167186344757,0.5,maccs_keys
CHEMBL2292,0.05285949168994275,0.03319099158835247,0.242036313587024,4.372905404806399,0.6,maccs_keys
CHEMBL2292,0.014108278362156059,0.014886892287450356,0.7683075101009318,3.2920986952780926,0.7,maccs_keys
CHEMBL2292,0.004988015292882471,0.007991967500527459,0.7296941037150592,2.2901961048336608,0.8,maccs_keys
CHEMBL2292,0.0013510033477942196,0.00242506463737022,0.7628300108562086,1.3136766767365204,0.9,maccs_keys
CHEMBL3572,0.3970288739432245,0.1973380719990684,0.3377063881704843,5.796518002674031,0.5,mfp_r2_1024
CHEMBL3572,0.21795100343030008,0.12050246703895619,0.5086201669291797,5.477548103316952,0.6,mfp_r2_1024
CHEMBL3572,0.09258028792912514,0.06012119971583963,0.5699289050418914,4.997745419032928,0.7,mfp_r2_1024
CHEMBL3572,0.034621721632498714,0.025123659784175724,0.5860868260124387,4.163072696653893,0.8,mfp_r2_1024
CHEMBL3572,0.008594657375145181,0.010553434451440776,0.8402672077455203,2.9988132350483427,0.9,mfp_r2_1024
CHEMBL3572,0.4219026010858115,0.2161147382985761,0.1431451345942711,5.966270950420515,0.5,maccs_keys
CHEMBL3572,0.16833319828214893,0.1074262401387815,0.2940019588375098,5.502994556915317,0.6,maccs_keys
CHEMBL3572,0.06115387731950409,0.038038971768287994,0.5935371534556984,4.621226583995144,0.7,maccs_keys
CHEMBL3572,0.02689679388488237,0.0214086299925807,0.689103133515213,4.007859313003797,0.8,maccs_keys
CHEMBL3572,0.006744456148880426,0.006872840888885039,0.6547262460314778,2.8117931891464454,0.9,maccs_keys
CHEMBL234,0.379929881962221,0.22007291984650174,0.2611688976232352,7.224743911145974,0.5,mfp_r2_1024
CHEMBL234,0.15756421532758297,0.13357569217018017,0.34088224132251665,6.808257869912622,0.6,mfp_r2_1024
CHEMBL234,0.041935152723130656,0.049250985285118995,0.41954782229695897,5.699515858050906,0.7,mfp_r2_1024
CHEMBL234,0.006497374885128126,0.008270505620530093,0.51895635183057,4.052386662929547,0.8,mfp_r2_1024
CHEMBL234,0.0007292670127399991,0.0010745162237574678,0.6712263840696376,2.0792499061752925,0.9,mfp_r2_1024
CHEMBL234,0.6188968850936344,0.21534404248451192,0.08493533579507584,7.234647351550515,0.5,maccs_keys
CHEMBL234,0.26799068049317504,0.16561643860338898,0.28825508341823775,7.244600241418662,0.6,maccs_keys
CHEMBL234,0.07131952160740962,0.06242920332194921,0.42270842739315395,6.314827251778985,0.7,maccs_keys
CHEMBL234,0.014388405311494743,0.01580655285270188,0.5464879436033179,4.851723585172886,0.8,maccs_keys
CHEMBL234,0.0017336516485294347,0.002081041471043428,0.6542057839280588,2.855014613729547,0.9,maccs_keys
CHEMBL3820,0.3706598219872556,0.1942084277400452,0.402617641080581,5.768497927383038,0.5,mfp_r2_1024
CHEMBL3820,0.15345618000485256,0.11214314784460694,0.49225039937881093,5.345769577348458,0.6,mfp_r2_1024
CHEMBL3820,0.04295802525891022,0.03230013826789798,0.5023617531678357,4.318152320133409,0.7,mfp_r2_1024
CHEMBL3820,0.01321687162395127,0.009787715868138577,0.6958267943786515,3.264171167601569,0.8,mfp_r2_1024
CHEMBL3820,0.002640181843721667,0.003148341569144335,0.6525979227379838,1.928750846511917,0.9,mfp_r2_1024
CHEMBL3820,0.4545582244697289,0.16639565990007954,0.2484027272523969,5.808960549790202,0.5,maccs_keys
CHEMBL3820,0.2100748317562477,0.12529116511321714,0.5546268758666152,5.5995118329852325,0.6,maccs_keys
CHEMBL3820,0.07077730529057963,0.05224212853824962,0.5553921861491143,4.767666995702841,0.7,maccs_keys
CHEMBL3820,0.021099107382293224,0.014971939431605812,0.7630116701305726,3.6917278231163855,0.8,maccs_keys
CHEMBL3820,0.0055389546539989015,0.006296297085655647,0.7387719498391493,2.5464130198960087,0.9,maccs_keys
CHEMBL3807,0.30797455968688847,0.21207441455461015,0.43195733574102296,5.11593401832432,0.5,mfp_r2_1024
CHEMBL3807,0.15748838062622308,0.1422138254982352,0.36528196986578015,4.838422741413618,0.6,mfp_r2_1024
CHEMBL3807,0.05015441536203522,0.04802933563619763,0.4530730213745132,3.9964789433929675,0.7,mfp_r2_1024
CHEMBL3807,0.016114236790606654,0.01525482437221921,0.7107868678332941,3.0852589558228525,0.8,mfp_r2_1024
CHEMBL3807,0.004953522504892368,0.005928842949176304,0.7372523571401307,2.0260227042388403,0.9,mfp_r2_1024
CHEMBL3807,0.16752537915851273,0.08997037912151704,0.3566254384271171,4.93165037773414,0.5,maccs_keys
CHEMBL3807,0.06252293297455969,0.04144393332020538,0.5737219599282424,4.1784099105877495,0.6,maccs_keys
CHEMBL3807,0.0264722969667319,0.020687908816321193,0.7944065882505049,3.464601550832599,0.7,maccs_keys
CHEMBL3807,0.01392795988258317,0.013253195960726192,0.8350469849242231,2.948864733021921,0.8,maccs_keys
CHEMBL3807,0.00552684686888454,0.006210236525559706,0.7154597147383979,2.1671052258754018,0.9,maccs_keys
CHEMBL3371,0.5449741085288885,0.23658049779595539,-0.00577227911554246,7.013082773328561,0.5,mfp_r2_1024
CHEMBL3371,0.18209692588353937,0.13614845500851802,0.12354810766997884,6.686371039310128,0.6,mfp_r2_1024
CHEMBL3371,0.030370800830728538,0.028990584664546615,0.4036701616964706,5.221942296826835,0.7,mfp_r2_1024
CHEMBL3371,0.005334339099763504,0.005360860932792805,0.5747784959614343,3.59384388855308,0.8,mfp_r2_1024
CHEMBL3371,0.0006096110047250519,0.0008169170340066601,0.6781050561870662,1.6818895279240433,0.9,mfp_r2_1024
CHEMBL3371,0.5850805557399101,0.2474308242665473,0.42779462170005433,6.616608890241034,0.5,maccs_keys
CHEMBL3371,0.34905458495138164,0.21963735005179202,0.3878817926253915,6.828320914471243,0.6,maccs_keys
CHEMBL3371,0.12157773673416201,0.10429201835750186,0.39434902225222207,6.328384648908157,0.7,maccs_keys
CHEMBL3371,0.02453757136544124,0.024323268609100154,0.5258294032012288,4.978359120312161,0.8,maccs_keys
CHEMBL3371,0.0030474075345071233,0.003382440856618187,0.6933234961261902,3.060800615956671,0.9,maccs_keys
CHEMBL4354,0.25723402235738224,0.11901092900802485,0.2987990578016267,5.706375718726964,0.5,mfp_r2_1024
CHEMBL4354,0.11316203869340985,0.07608893661540299,0.46200522453769677,5.321183232265293,0.6,mfp_r2_1024
CHEMBL4354,0.042307682946715636,0.03725578545698914,0.5983243125434765,4.519058293911607,0.7,mfp_r2_1024
CHEMBL4354,0.014291590304499465,0.015094640449003242,0.7160052522500726,3.5179245678205993,0.8,mfp_r2_1024
CHEMBL4354,0.0031080314745990834,0.004253909513747781,0.692300628417,2.0706235191177,0.9,mfp_r2_1024
CHEMBL4354,0.5414400140189987,0.18619558866032707,0.09726291577674787,6.02769953218305,0.5,maccs_keys
CHEMBL4354,0.27049852630144255,0.14512201464331792,0.32049373415457666,5.846890237102444,0.6,maccs_keys
CHEMBL4354,0.09679923869048923,0.07079308179700569,0.44891606923610644,5.192483197394518,0.7,maccs_keys
CHEMBL4354,0.02528044081962465,0.023628807100316455,0.4786155265168192,4.065949090956506,0.8,maccs_keys
CHEMBL4354,0.004159456374385148,0.0045085418074376025,0.5298144401578753,2.420920803942913,0.9,maccs_keys
CHEMBL3501,0.5775324906533736,0.21735648797064938,0.1680997926355628,4.99893972022462,0.5,mfp_r2_1024
CHEMBL3501,0.3147825054892885,0.17461190428579462,0.48301144215177205,4.981264625856589,0.6,mfp_r2_1024
CHEMBL3501,0.20415405613910154,0.1580644556809135,0.9104339095563626,4.161782979919828,0.7,mfp_r2_1024
CHEMBL3501,0.13571894843036023,0.1407681082603187,0.7630199624288944,4.149134383132365,0.8,mfp_r2_1024
CHEMBL3501,0.04581330484837695,0.06670823705561744,0.7187968747576657,3.3704885581882333,0.9,mfp_r2_1024
CHEMBL3501,0.6383953474571242,0.20862269959022461,0.0731445692804483,5.142695451232967,0.5,maccs_keys
CHEMBL3501,0.32501335232330425,0.1775343967576637,0.30374756239372214,5.184675995829108,0.6,maccs_keys
CHEMBL3501,0.12796866654797934,0.09975242635315341,0.6652649254472677,4.476870926589869,0.7,maccs_keys
CHEMBL3501,0.056720669396474986,0.05239614489122981,0.7400395486524782,3.890863539857002,0.8,maccs_keys
CHEMBL3501,0.0129725238858228,0.013885695978464285,0.5551482851362405,2.7143838152631967,0.9,maccs_keys
CHEMBL227,0.4943078365623125,0.25964181792113794,0.2888458628495479,5.612461334176039,0.5,mfp_r2_1024
CHEMBL227,0.29151461157445524,0.21291397174624827,0.3482367434775711,5.59898104924426,0.6,mfp_r2_1024
CHEMBL227,0.11744583808437856,0.11500905307508763,0.3923713760422711,5.1033595999306876,0.7,mfp_r2_1024
CHEMBL227,0.030217946353664777,0.0345285170825226,0.5887717179102204,3.98456484434355,0.8,mfp_r2_1024
CHEMBL227,0.005690864746508469,0.007972467454310107,0.7229395444215331,2.538729046817276,0.9,mfp_r2_1024
CHEMBL227,0.4651002719459329,0.25986279936900514,0.2733317741375872,5.662293703942851,0.5,maccs_keys
CHEMBL227,0.210590566826752,0.1469778018123953,0.19461328134615508,5.444294684477514,0.6,maccs_keys
CHEMBL227,0.07707212671070096,0.06426425337210957,0.6064323936851843,4.602063067518592,0.7,maccs_keys
CHEMBL227,0.02789069176084342,0.028948298077214447,0.7747356273430437,3.952491506361919,0.8,maccs_keys
CHEMBL227,0.007457084749988961,0.01023510110936295,0.7952632831077571,2.7786650734382006,0.9,maccs_keys
CHEMBL2001,0.39766897118334454,0.23316698693422397,0.4521244681574996,5.47643425146056,0.5,mfp_r2_1024
CHEMBL2001,0.25438979836207426,0.20175687973144718,0.8985538189430042,4.643300354087669,0.6,mfp_r2_1024
CHEMBL2001,0.1999117233181544,0.18357225136552574,0.7917435955242113,4.747235472343296,0.7,mfp_r2_1024
CHEMBL2001,0.09487121218742625,0.1002454946370333,0.5685048604592139,4.714019513703108,0.8,mfp_r2_1024
CHEMBL2001,0.009998863765481196,0.012565286120358439,0.5832320062397098,2.897282931811469,0.9,mfp_r2_1024
CHEMBL2001,0.8406431087376435,0.1888144750598691,0.15495798406838693,4.8494428362520505,0.5,maccs_keys
CHEMBL2001,0.5315217676313007,0.23970672752975156,0.2572451557022219,5.566409623128284,0.6,maccs_keys
CHEMBL2001,0.2646727207572566,0.19261599782206998,0.6699102391348806,5.1504638971249594,0.7,maccs_keys
CHEMBL2001,0.144022095391258,0.13042661957204432,0.7504728211300801,4.8967340454294295,0.8,maccs_keys
CHEMBL2001,0.03447597738019281,0.03526809316846647,0.6615612338638914,4.042273709040144,0.9,maccs_keys
CHEMBL2007625,0.3500748753289426,0.19850477782816855,0.46273189640390133,5.800604671043632,0.5,mfp_r2_1024
CHEMBL2007625,0.17980498490377672,0.14256854167757846,0.48571319964840765,5.648839399368756,0.6,mfp_r2_1024
CHEMBL2007625,0.05786481731873628,0.05478085924711079,0.48917568430199887,4.796716803645773,0.7,mfp_r2_1024
CHEMBL2007625,0.010909020417460249,0.00905361422667971,0.47711085452613533,3.275666838694903,0.8,mfp_r2_1024
CHEMBL2007625,0.001257614748258967,0.0018933950499286207,0.5529557670460733,1.4663880325418917,0.9,mfp_r2_1024
CHEMBL2007625,0.47445757791638193,0.24197495347038916,0.5485539341389764,5.368249751938704,0.5,maccs_keys
CHEMBL2007625,0.3694794589591118,0.24799940850590962,0.8530393131165696,4.7994443116550976,0.6,maccs_keys
CHEMBL2007625,0.24955050571136408,0.19848034691610572,0.590978671404522,5.438977602342478,0.7,maccs_keys
CHEMBL2007625,0.0819993893662494,0.07875330600953648,0.44531304260396204,4.998444993582267,0.8,maccs_keys
CHEMBL2007625,0.010557663695885008,0.012349262456530969,0.6177099222732308,3.2444474345399708,0.9,maccs_keys
CHEMBL1293269,0.28702355339678126,0.1638914677551855,0.4803629645065963,5.503710661007672,0.5,mfp_r2_1024
CHEMBL1293269,0.1518240494555567,0.11690829617187803,0.5204089709392871,5.163509017180475,0.6,mfp_r2_1024
CHEMBL1293269,0.05874726369094035,0.05193555783463586,0.5319449707336341,4.402803551352118,0.7,mfp_r2_1024
CHEMBL1293269,0.021763639267561703,0.021018002478290995,0.6778418978903336,3.471439952762983,0.8,mfp_r2_1024
CHEMBL1293269,0.006064506430913481,0.006875529011896986,0.6593025814463811,2.402449473517929,0.9,mfp_r2_1024
CHEMBL1293269,0.5678886498369958,0.2609533436572301,0.200056712085812,5.45554091591759,0.5,maccs_keys
CHEMBL1293269,0.3290382284688883,0.22847289782105226,0.3092060514523617,5.395711571568412,0.6,maccs_keys
CHEMBL1293269,0.12933699114046543,0.12348383010182612,0.32864217917841526,4.928760867932778,0.7,maccs_keys
CHEMBL1293269,0.035564971486015465,0.03456211770122172,0.5925867633592043,3.9077672497736384,0.8,maccs_keys
CHEMBL1293269,0.009244731724273998,0.009534207360781739,0.6521992520961293,2.754532333982157,0.9,maccs_keys
CHEMBL257,0.8718089594411632,0.16108762978839739,-0.014441133667052467,4.37361534039479,0.5,mfp_r2_1024
CHEMBL257,0.6505503993093028,0.24484307183231815,0.1440655317617067,5.035776327178899,0.6,mfp_r2_1024
CHEMBL257,0.4010556678374507,0.22908969688371758,0.34768382962972993,5.1790895288412635,0.7,mfp_r2_1024
CHEMBL257,0.14789160763691306,0.12025554779622724,0.4907660759123119,4.799755228837013,0.8,mfp_r2_1024
CHEMBL257,0.026332829699978414,0.029820634429539705,0.7129683388204757,3.385751381371838,0.9,mfp_r2_1024
CHEMBL257,0.6353236661891961,0.21436057254090116,0.3182797359444558,4.674357662732768,0.5,maccs_keys
CHEMBL257,0.4530737986382277,0.23919850474387813,0.8129198345579475,4.4893183098585006,0.6,maccs_keys
CHEMBL257,0.346457233679336,0.2378609246745007,0.7959652096816728,4.442641242089094,0.7,maccs_keys
CHEMBL257,0.16102858936875772,0.13951739248823217,0.70040713979885,4.682226287984243,0.8,maccs_keys
CHEMBL257,0.043188195357416165,0.05128371714145028,0.6578005861186706,3.7427150562690437,0.9,maccs_keys
CHEMBL1293319,0.2352872314164213,0.1954438790363746,0.08585672909070528,5.614012370443664,0.5,mfp_r2_1024
CHEMBL1293319,0.05664718112897356,0.07243495876854067,0.22788508131106458,4.43430490734691,0.6,mfp_r2_1024
CHEMBL1293319,0.006873805482247971,0.011507630462865808,0.4383666456480259,2.6347238100261183,0.7,mfp_r2_1024
CHEMBL1293319,0.0010383238196065058,0.0018140407459741872,0.6348465811507956,1.289382243678758,0.8,mfp_r2_1024
CHEMBL1293319,0.00017050905861185268,0.0004908447202502642,0.7750599520383685,0.44460572434957746,0.9,mfp_r2_1024
CHEMBL1293319,0.16256384546280486,0.10951273820227414,0.2858724147128817,5.5980917953575915,0.5,maccs_keys
CHEMBL1293319,0.03981513764152888,0.036694155695647886,0.4569962170878014,4.463790014863056,0.6,maccs_keys
CHEMBL1293319,0.007889225099951392,0.009558522109924535,0.6242589565973357,2.9490622573013554,0.7,maccs_keys
CHEMBL1293319,0.0021657195355027853,0.0036503566099959934,0.7944452272825101,1.7716022532415445,0.8,maccs_keys
CHEMBL1293319,0.000508982264512993,0.0011033269255973095,0.6635287890816983,0.8738344944417836,0.9,maccs_keys
CHEMBL3587,0.2932284632292577,0.17690238859667828,0.16526371263554662,5.529653801185791,0.5,mfp_r2_1024
CHEMBL3587,0.10042106935727338,0.08402414905283156,0.35190042700492385,4.768270016404557,0.6,mfp_r2_1024
CHEMBL3587,0.027716427001403563,0.027953164759860257,0.6418821398585989,3.6450511357926345,0.7,mfp_r2_1024
CHEMBL3587,0.011498636159000026,0.013957370503707362,0.6965726998130664,2.8063917244256054,0.8,mfp_r2_1024
CHEMBL3587,0.002499933794126215,0.004024379681183942,0.6432805149369067,1.6061033806452192,0.9,mfp_r2_1024
CHEMBL3587,0.20834723656682821,0.126038942422682,0.3535583103607736,5.3232501870155104,0.5,maccs_keys
CHEMBL3587,0.07266756706655014,0.05298231414393379,0.4637105957130566,4.536172043244408,0.6,maccs_keys
CHEMBL3587,0.02736685998781812,0.02471573490375006,0.5984380135290566,3.6441542212711355,0.7,maccs_keys
CHEMBL3587,0.011143772675511771,0.012014895173739515,0.6463808964241561,2.8529583815299304,0.8,maccs_keys
CHEMBL3587,0.0030348772543100024,0.004312806525600608,0.6734844315168073,1.7973304730234883,0.9,maccs_keys
CHEMBL4203,0.4172237682457431,0.25107950896830245,0.07579171120530548,5.461952220580182,0.5,mfp_r2_1024
CHEMBL4203,0.1496817323993219,0.14921982483849758,0.07194698492886013,4.84928432126201,0.6,mfp_r2_1024
CHEMBL4203,0.027631172099073453,0.0386905013296358,0.3293980736442991,3.3577469288597,0.7,mfp_r2_1024
CHEMBL4203,0.006471974325347322,0.012480955126669028,0.7467297716499037,2.1292466275696658,0.8,mfp_r2_1024
CHEMBL4203,0.0012048321231700946,0.0028726997203186383,0.5814526856566212,1.059075810807995,0.9,mfp_r2_1024
CHEMBL4203,0.21106419729392573,0.1015008810332278,0.11055554063491012,5.25696324610662,0.5,maccs_keys
CHEMBL4203,0.05212764823166896,0.035720429203164435,0.29432237223733326,4.280619388151353,0.6,maccs_keys
CHEMBL4203,0.011968354497862222,0.013522987604152846,0.6745429177757497,2.9957108610875727,0.7,maccs_keys
CHEMBL4203,0.0034279073238865964,0.0054995502637899246,0.6686867104200455,1.8666531404582238,0.8,maccs_keys
CHEMBL4203,0.0008583096098689611,0.001662863744867606,0.7439084472346957,0.968870155606186,0.9,maccs_keys
CHEMBL2327,0.4360198047036171,0.18813851514728797,0.17232746867307064,5.6009531945207565,0.5,mfp_r2_1024
CHEMBL2327,0.19084032457708705,0.10870996996155817,0.2700984156720366,5.2527897111758755,0.6,mfp_r2_1024
CHEMBL2327,0.08345482051987348,0.0539312093000592,0.49320011827290167,4.505602003695341,0.7,mfp_r2_1024
CHEMBL2327,0.0368541695319305,0.028520969185216103,0.6827615134923692,3.92779650150697,0.8,mfp_r2_1024
CHEMBL2327,0.009732728189611699,0.011339487755272121,0.6976481544102535,2.8384845338927924,0.9,mfp_r2_1024
CHEMBL2327,0.6346949067070096,0.21750863818494723,0.010003806654273313,5.531489321387941,0.5,maccs_keys
CHEMBL2327,0.31303351212579655,0.14673176850038167,0.09771854445486192,5.3991805066345675,0.6,maccs_keys
CHEMBL2327,0.12454041168110759,0.08925765160513383,0.3653465024464892,4.999013952483338,0.7,maccs_keys
CHEMBL2327,0.041246045935909775,0.03948403965077125,0.6346901918280228,4.12605675908211,0.8,maccs_keys
CHEMBL2327,0.0077339201393664325,0.009901687469543768,0.7072160572562841,2.6632646148534604,0.9,maccs_keys
CHEMBL3973,0.8959659817867088,0.1714596488162971,0.04018023543520671,3.783308680712316,0.5,mfp_r2_1024
CHEMBL3973,0.7802363212162264,0.26903100987606826,0.30008329998416744,3.344121875477169,0.6,mfp_r2_1024
CHEMBL3973,0.6871001731015278,0.2819757317517533,0.053267753077963644,4.393573172550842,0.7,mfp_r2_1024
CHEMBL3973,0.363272371490931,0.2360533548306839,0.0060101669277358395,5.285205675285,0.8,mfp_r2_1024
CHEMBL3973,0.02688341988409724,0.033676302930968724,0.25982422083615986,3.480626034124532,0.9,mfp_r2_1024
CHEMBL3973,0.8773086475502371,0.1911317235764432,0.06629593018787698,3.697445563187051,0.5,maccs_keys
CHEMBL3973,0.7447655603221194,0.2532494016746638,0.07495919269398148,4.578617751123399,0.6,maccs_keys
CHEMBL3973,0.4345450440279973,0.22648024843611414,0.10599594068699267,5.3085881852330505,0.7,maccs_keys
CHEMBL3973,0.12336870625423346,0.09385335308630545,0.31730689538887835,4.804107408086255,0.8,maccs_keys
CHEMBL3973,0.012245051554150673,0.01295578503101515,0.3881348141022268,2.8598722798255567,0.9,maccs_keys
CHEMBL228,0.20606742331881278,0.1576465060493566,0.21892597304901554,6.852650405854826,0.5,mfp_r2_1024
CHEMBL228,0.05300454247464144,0.05386591514437982,0.3773788664775205,5.822650492773626,0.6,mfp_r2_1024
CHEMBL228,0.010123861324688541,0.0112655540627366,0.6390296126737564,4.350516652079951,0.7,mfp_r2_1024
CHEMBL228,0.0027590206140550057,0.003183944794667387,0.7826674369842694,3.123090140767191,0.8,mfp_r2_1024
CHEMBL228,0.0004916259404296545,0.0008489372664072953,0.8152571880771586,1.5944340875697547,0.9,mfp_r2_1024
CHEMBL228,0.2613377302531606,0.1600448823165559,0.20612069244560857,7.0791013459625365,0.5,maccs_keys
CHEMBL228,0.0768412975105469,0.06607323507237384,0.42260070925061705,6.227342330550208,0.6,maccs_keys
CHEMBL228,0.017237649091796182,0.01758426736514452,0.6293507253108643,4.85488518342201,0.7,maccs_keys
CHEMBL228,0.004813323039696873,0.005793952310212914,0.8711765245620557,3.6223412774886494,0.8,maccs_keys
CHEMBL228,0.0010852566946481241,0.0014431925417058,0.8199552348805227,2.2810950867743256,0.9,maccs_keys
CHEMBL3397,0.2957124232030184,0.20489061196921138,0.12559993909284706,6.64199466473746,0.5,mfp_r2_1024
CHEMBL3397,0.07666229130608662,0.09042378450914515,0.2559852905640044,5.540447866309183,0.6,mfp_r2_1024
CHEMBL3397,0.010331050512459267,0.01609869748722662,0.4416881666507383,3.7873335143319355,0.7,mfp_r2_1024
CHEMBL3397,0.002468123755774121,0.0037724266752224814,0.9144141768327335,2.548567718728852,0.8,mfp_r2_1024
CHEMBL3397,0.0006117760811040291,0.001105843673088107,0.6217715725668863,1.4407883254132932,0.9,mfp_r2_1024
CHEMBL3397,0.2243542194572451,0.14621105717493563,0.2300768722843229,6.561349535647882,0.5,maccs_keys
CHEMBL3397,0.05874543864510958,0.05170187520422465,0.27006039788161884,5.528261283502051,0.6,maccs_keys
CHEMBL3397,0.009302757804708463,0.009131077807739547,0.46283715857760593,3.856852403125233,0.7,maccs_keys
CHEMBL3397,0.002634619777846736,0.0031831276904364125,0.8498726932004766,2.672379623888038,0.8,maccs_keys
CHEMBL3397,0.0007943132481603849,0.0011870510437854863,0.7305867727311223,1.6646453498600038,0.9,maccs_keys
