Dataset,F50,Min_physchem,1st Qu._physchem,Median_physchem,Mean_physchem,3rd Qu._physchem,Max_physchem,SD_physchem,Min_mfp_r2_1024,1st Qu._mfp_r2_1024,Median_mfp_r2_1024,Mean_mfp_r2_1024,3rd Qu._mfp_r2_1024,Max_mfp_r2_1024,SD_mfp_r2_1024,Min_maccs_keys,1st Qu._maccs_keys,Median_maccs_keys,Mean_maccs_keys,3rd Qu._maccs_keys,Max_maccs_keys,SD_maccs_keys
CHEMBL1889,0.146067415730337,1.2924697071141056e-26,4740.6120468412,19868.31054293442,123153.35728611096,113047.56811365996,1803619.7221448596,216655.6575467205,0.021523744,0.3707093894481659,0.4770798,0.47743416,0.583113431930542,0.99441344,0.16579305,0.05970149,0.4193548262119293,0.4787234,0.49390888,0.546875,0.9886364,0.118218236
CHEMBL285,0.108433734939759,7.888609052210118e-31,2613.2497432916225,8552.185712609822,18153.76481478104,22995.48318784001,387851.05829136,26984.11815285504,0.0,0.2688390910625458,0.41203704,0.4233244,0.5644891262054443,0.99369746,0.19678071,0.06557377,0.342857152223587,0.42857143,0.44827798,0.5270270109176636,0.9864865,0.14902481
CHEMBL2736,0.1111111111111111,4.930380657631324e-32,2139.967152305609,7760.2462628514095,12134.355866886675,17243.26194344631,118744.93613109016,13424.544644231875,0.0,0.308771938085556,0.4735294,0.44432744,0.5719178318977356,0.9903537,0.18541777,0.033333335,0.2962962985038757,0.37804878,0.4020962,0.4791666567325592,0.9846154,0.15486208
CHEMBL262,0.1377694470477975,4.930380657631324e-32,2398.458350976201,7104.551539290002,14445.8859240063,18306.312930185035,435247.8661605577,20803.85038961953,0.018348623,0.3686131238937378,0.4618182,0.45262614,0.5430266857147217,0.98832685,0.13080966,0.031746034,0.353658527135849,0.42105263,0.421579,0.4918032884597778,0.9875,0.11640577
CHEMBL1913,0.1401515151515151,1.972152263052529e-31,2871.6281087661173,9530.653453550009,22181.330857673845,25940.20324472449,1650668.7509970404,54151.060949464336,0.06412826,0.4022038578987121,0.4861111,0.48696712,0.5674846768379211,0.9925187,0.120961025,0.021276595,0.375,0.4520548,0.46608558,0.5421686768531799,0.98734176,0.12862691
CHEMBL1808,0.1267605633802817,4.930380657631324e-32,3576.8506906275024,12087.154096570031,33927.472196573086,32572.32494800757,1114106.3138499977,85633.28686841138,0.008902078,0.2953367829322815,0.4318182,0.42519224,0.5495495200157166,0.988,0.17487223,0.07272727,0.4615384638309479,0.53333336,0.5443242,0.625,0.984375,0.12463702
CHEMBL255,0.1046153846153846,4.930380657631324e-32,3586.6507578925034,11677.62297145999,24374.158768247045,31222.064296370863,581188.1165662404,36643.27998160119,0.047675803,0.329341322183609,0.43333334,0.4299969,0.5228426456451416,0.99115044,0.14344062,0.0,0.4428571462631225,0.53246754,0.54289997,0.6338028311729431,0.9886364,0.13702701
CHEMBL4523,0.1033519553072625,1.972152263052529e-31,1429.5747098895956,4424.990213350393,12244.14364292497,13652.018179489998,474459.108956664,21640.63055454861,0.025806451,0.4244897961616516,0.4875346,0.4952161,0.5586591958999634,0.98770493,0.112384915,0.06944445,0.4157303273677826,0.4868421,0.49332255,0.5625,0.9866667,0.11785916
CHEMBL1994,0.1254237288135593,7.888609052210118e-31,1856.3423226424009,5347.484676385001,17873.542154631214,13832.19407897253,550055.969959239,47877.94649276359,0.013833992,0.3662856072187423,0.45299146,0.4468473,0.5339806079864502,0.98952097,0.14675029,0.04918033,0.3108108043670654,0.38235295,0.40330622,0.4743589758872986,0.98717946,0.13469008
CHEMBL2637,0.2705223880597014,7.888609052210118e-31,2098.698536287704,6747.220344049207,13344.522529498096,17723.736528940022,326944.6355662908,18128.973757079293,0.0,0.3780487775802612,0.45833334,0.45989102,0.5446897745132446,0.99019605,0.12876438,0.032258064,0.3488371968269348,0.42222223,0.43177304,0.5,0.9878049,0.12010259
CHEMBL4608,0.1954022988505747,3.2311742677852644e-27,5776.358115249924,33247.268133760794,118641.74832373083,151575.19473048055,1660787.1002442902,190396.56865589385,0.0061022122,0.360043317079544,0.44680852,0.45998958,0.5357142686843872,0.991453,0.15387815,0.07017544,0.484375,0.5535714,0.56018853,0.6333333253860474,0.9861111,0.12688649
CHEMBL3638344,0.1155378486055776,7.888609052210118e-31,5816.210625819995,39894.98689795972,65213.63031284735,86849.20504419974,455127.946350848,78221.89619924109,0.02283105,0.163537748157978,0.40347826,0.43497616,0.6772152185440063,0.99490315,0.27817202,0.11111111,0.3655914068222046,0.48039216,0.51917076,0.6184210777282715,0.9879518,0.20248534
CHEMBL243,0.1523309258043335,4.930380657631324e-32,5606.517239124997,20050.35518115997,48491.73766985237,58436.74806394006,1489695.0229386906,79008.71374937252,0.000111358575,0.3631669580936432,0.48156956,0.48020512,0.6004415154457092,0.99648714,0.16619352,0.06153846,0.3932584226131439,0.4871795,0.49041355,0.5806451439857483,0.98876405,0.13286981
CHEMBL335,0.1435546875,1.972152263052529e-31,6976.918755030004,23338.088058688216,53955.59237451405,65714.59070868998,1525781.0752664914,84200.5243398214,0.0,0.224137932062149,0.3601896,0.36648136,0.499217540025711,0.9951028,0.18032794,0.0,0.2786885201931,0.35555556,0.36755303,0.4418604671955108,0.9885057,0.12584417
CHEMBL6166,0.216624685138539,7.888609052210118e-31,2666.457711993105,9016.594780638825,18560.28730471924,24602.11756379844,253985.30569799992,24743.966080042,0.046511628,0.3904761970043182,0.47865853,0.47610852,0.5609065294265747,0.9816273,0.12709208,0.037037037,0.3595505654811859,0.42307693,0.42983553,0.4923076927661896,0.9846154,0.10443545
CHEMBL216,0.1839506172839506,4.930380657631324e-32,3272.9841485675174,12267.769386805025,35006.67202460306,36040.62181402613,1561424.3090060095,78845.59566962354,0.0,0.2318435758352279,0.35060975,0.34687647,0.4584221839904785,0.9942639,0.15563664,0.06521739,0.3902438879013061,0.45333335,0.45974424,0.5230769515037537,0.9880952,0.107803695
CHEMBL4777,0.1868131868131868,7.888609052210118e-31,4955.3620135450055,14384.257656490034,47674.150643167006,37907.686685995446,1298660.7157482991,116161.01666522754,0.011904762,0.3448275923728943,0.44026548,0.4379233,0.5230769515037537,0.9919825,0.14353918,0.032786883,0.3516483604907989,0.4390244,0.44653505,0.5249999761581421,0.9866667,0.13849975
CHEMBL5313,0.4566666666666666,1.2972382320999638,2381.140768130699,6806.048619680205,13074.249459796289,17095.588454685345,220011.0787006902,16738.755522178064,0.0,0.3130841255187988,0.40526316,0.40469328,0.5,0.96378833,0.13327648,0.0,0.2916666567325592,0.36507937,0.3691049,0.4428571462631225,0.9830508,0.11215418
CHEMBL1293228,0.3223460979156568,1.972152263052529e-31,2375.045002591097,6552.13651496982,12761.472165858033,15878.853209532515,1421707.933186178,28681.00445994842,0.0,0.3434343338012695,0.44622424,0.43532807,0.5384615659713745,0.9837838,0.14237382,0.0,0.3088235259056091,0.38157895,0.38485652,0.4571428596973419,0.9866667,0.11113549
CHEMBL204,0.1397216274089935,1.232595164407831e-32,4390.632377065664,13264.81736161002,32611.445919942827,35907.28886437793,2636171.629105214,79650.41078856552,0.0,0.3346354067325592,0.43217665,0.42745697,0.5246636867523193,0.993988,0.14050047,0.01923077,0.3888888955116272,0.47142857,0.4747208,0.5555555820465088,0.989011,0.12548465
CHEMBL3356,0.2072072072072072,1.232595164407831e-32,2889.5106249999976,9159.551515410029,21827.844866207182,25570.642883422515,641113.4346547608,37566.68551054631,0.0,0.3415384590625763,0.42666668,0.42220643,0.5062500238418579,0.990099,0.12584479,0.0,0.2533333301544189,0.3442623,0.35308823,0.4444444477558136,0.9864865,0.1363591
CHEMBL4860,0.1732283464566929,4.437342591868191e-31,7916.3306879044,36458.777975440025,77392.90076482935,103950.51879552606,962263.7113653608,101426.86137403236,0.08739076,0.4995044469833374,0.6093917,0.6003246,0.698317289352417,0.9962871,0.15791151,0.036363635,0.4150943458080292,0.5631068,0.5654987,0.7234042286872864,0.99038464,0.1950597
CHEMBL2998,0.0568720379146919,1.972152263052529e-31,788.5148461904049,2125.8917194692017,15674.396109874286,5569.290307029129,1310105.3999287696,76628.99666908935,0.06990881,0.5474699586629868,0.68434346,0.6446383,0.7622222304344177,0.988,0.16126153,0.11111111,0.5,0.59375,0.5850328,0.6875,0.98507464,0.14630383
CHEMBL5555,0.1439688715953307,7.888609052210118e-31,1359.3083136767016,3907.060657904997,7197.416324257214,9557.696455080117,123044.66579716,9081.185686543877,0.023448275,0.4039900302886963,0.47619048,0.48877713,0.5588235259056091,0.9802817,0.12424865,0.035714287,0.4520547986030578,0.55128205,0.54611987,0.6351351141929626,0.98507464,0.13603672
